,pct_missing,nobs,r2,r2_adj,bic,r2_pred,mse_pred,mape_pred,const_ci_rng,const_estimate,const_in_target,const_true_beta,x1_ci_rng,x1_estimate,x1_in_target,x1_true_beta,x1:x2_ci_rng,x1:x2_estimate,x1:x2_in_target,x1:x2_true_beta,x2_ci_rng,x2_estimate,x2_in_target,x2_true_beta,action_type,beta_sigma,sample_size,beta_x2/beta_x1,beta_x1:x2/beta_x1,_beta_sigma,_sample_size,_beta_x2/beta_x1,_beta_x1:x2/beta_x1
5,0.5,20.0,0.8300822800606961,0.7982227075720766,74.32814970100468,0.8238719724444535,1.367170485354658,5.4789506231714595,5.505152974791981,13.954260929969532,0,10,8.024398988660977,4.480841482576693,0,10,8.584389588074117,12.040672655119725,0,1,5.687458566141558,-6.555232023406996,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.8487718125605291,0.8204165274156283,71.99766073515379,0.7454945542394155,1.975564812909554,7.182848464550681,4.99033613186308,13.716079128864873,0,10,7.920827607624833,5.3742004151326075,0,10,8.106711163809734,11.667979267492967,0,1,5.945092094511441,-5.574029333229893,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.7776709261648549,0.7359842248207652,79.70503528848431,0.5900984342515947,3.181806611756573,9.575233034261352,11.037524443602841,18.453030985324677,0,10,15.042030862786316,-2.538601234130642,0,10,8.864039433301796,14.98754281461106,0,1,6.356150193314835,-8.28116190659704,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,20.0,0.8879843664393378,0.8669814351467136,65.99463224880016,0.8659088631750091,1.0408646889375077,5.480553857529902,6.423174378426226,10.803676015358214,1,10,9.399907369695637,9.07995165136938,1,10,15.05385171389971,1.1657677236988846,1,1,9.535474122880666,0.38709702201047946,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.8473954658291609,0.8187821156721287,72.17885993431867,0.8409618737359843,1.2345123901742263,5.963448434450341,6.1401038207677985,12.89859104179537,1,10,9.113112929797136,6.100811000607186,1,10,14.506588972188396,5.997082925587893,1,1,8.851787719278251,-2.947767336921946,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.7875259122867582,0.7476870208405253,78.79826412558344,0.7996391453014388,1.5552745963609684,6.5171972850180975,6.5680374245359445,15.091596876619022,0,10,9.041594504804154,2.410682935035581,0,10,12.008064006146967,12.181526411824322,0,1,7.873424039201748,-6.458567965880251,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.7807882394415862,0.7396860343368836,79.42262742680333,0.7927566283950431,1.6086992222423373,6.811059879439271,9.020163115790107,14.923747749468989,0,10,12.357380729529925,2.518747476300886,0,10,15.67599683135418,11.810969660622012,0,1,11.374983905136968,-5.898936557744715,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.7759333995195383,0.7339209119294517,79.86072993519245,0.775931932436125,1.7392986961553938,7.11920982776188,8.085027656681936,15.562683763467431,0,10,10.858435045116805,1.5869443596248445,0,10,13.004008979111594,13.069529201344997,0,1,9.994627297293007,-6.709621453414645,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.8300822800606961,0.7982227075720766,74.32814970100468,0.8238719724444535,1.367170485354658,5.4789506231714595,5.505152974791981,13.954260929969532,0,10,8.024398988660977,4.480841482576693,0,10,8.584389588074117,12.040672655119725,0,1,5.687458566141558,-6.555232023406996,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.8487718125605291,0.8204165274156283,71.99766073515379,0.7454945542394155,1.975564812909554,7.182848464550681,4.99033613186308,13.716079128864873,0,10,7.920827607624833,5.3742004151326075,0,10,8.106711163809734,11.667979267492967,0,1,5.945092094511441,-5.574029333229893,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.7776709261648548,0.7359842248207651,79.70503528848432,0.5900984342515949,3.1818066117565698,9.575233034261341,11.037524443602848,18.453030985324673,0,10,15.04203086278632,-2.5386012341306436,0,10,8.864039433301794,14.987542814611063,0,1,6.356150193314836,-8.28116190659704,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,20.0,0.8940531416653603,0.8741881057276154,66.29992881163155,0.8652600809825388,1.0190752422457834,5.492708552323774,4.692333102934747,8.749002298246063,1,10,7.213478613220502,11.82280397570567,1,10,12.908603916245381,-1.2819778812806568,1,1,7.777274929508264,2.666228568446072,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.9162752945353279,0.9005769122607018,61.59185818861088,0.8633701565363651,1.0333692631035598,5.547951979133401,3.975946604622955,8.928006347829601,1,10,6.097056435536192,11.625274444184882,1,10,10.767005360917203,-0.20794435646688214,1,1,6.540845882884863,2.0927802028176683,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.7176081001090566,0.6646596188795048,85.90709261496622,0.8318376899875446,1.271858021454988,6.3678451094499735,6.835246679785172,11.664139230928207,1,10,10.043025189571715,6.749704236494484,1,10,16.524031266501723,8.475526428884862,1,1,10.305027332927384,-2.8657847963440126,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.8629433250058194,0.8372451984444105,71.44906670037705,0.8260477040316141,1.315649285273952,6.515174362866011,5.445818471012458,8.929732395375375,1,10,7.86549610450265,10.76884262607886,1,10,13.034862155170472,2.41653765248633,1,1,8.59024797685441,1.7170591842156888,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.619091419338466,0.5476710604644284,91.89236418422345,0.8773971396863414,0.9272793132521935,5.461538671080328,9.661521350693818,12.813253243761007,1,10,17.04005798428167,5.5126869734778765,1,10,23.143040808523267,10.138401726790399,1,1,14.070921204535715,-3.908663540438443,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.574305227285705,0.4944874574017747,94.11562804267874,0.7593119370465669,1.8203903330842295,5.542413262967575,17.859700667737414,15.631652643805316,1,10,25.46866735257503,0.0690376157220225,1,10,15.382827712398976,16.107160160013457,0,1,10.687828557290082,-7.379027853282121,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.5748905302546418,0.4951825046773871,94.0881104055039,0.7804101584133226,1.66081865449731,5.809154783527074,15.350805083065481,15.159141391997547,1,10,24.429231803829154,0.8577548847813947,1,10,18.897061740651928,15.702673708427005,0,1,11.73986072057372,-7.153139881110723,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.5935661667260523,0.5173598229871872,93.18959905223224,0.6623919397596432,2.5534230559318116,8.884944492552146,16.569627734548785,12.375344805953494,1,10,30.753010144879518,6.316617637571792,1,10,14.765744517717696,15.431318681786115,0,1,9.357795537880886,-7.404351384561443,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,20.0,0.8940531416653603,0.8741881057276154,66.29992881163155,0.8652600809825388,1.0190752422457834,5.492708552323774,4.692333102934747,8.749002298246063,1,10,7.213478613220502,11.82280397570567,1,10,12.908603916245381,-1.2819778812806568,1,1,7.777274929508264,2.666228568446072,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.9162752945353279,0.9005769122607018,61.59185818861088,0.8633701565363651,1.0333692631035598,5.547951979133401,3.975946604622955,8.928006347829601,1,10,6.097056435536192,11.625274444184882,1,10,10.767005360917203,-0.20794435646688214,1,1,6.540845882884862,2.0927802028176683,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.7176081001090566,0.6646596188795048,85.90709261496622,0.8318376899875446,1.271858021454988,6.3678451094499735,6.835246679785172,11.664139230928207,1,10,10.043025189571715,6.749704236494484,1,10,16.524031266501723,8.475526428884862,1,1,10.305027332927384,-2.8657847963440126,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.8629433250058194,0.8372451984444105,71.44906670037705,0.8260477040316141,1.315649285273952,6.515174362866011,5.445818471012458,8.929732395375375,1,10,7.86549610450265,10.76884262607886,1,10,13.034862155170472,2.41653765248633,1,1,8.59024797685441,1.7170591842156888,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.619091419338466,0.5476710604644284,91.89236418422347,0.8773971396863416,0.9272793132521923,5.461538671080322,9.661521350693818,12.813253243761011,1,10,17.04005798428167,5.5126869734778765,1,10,23.143040808523267,10.138401726790399,1,1,14.070921204535713,-3.9086635404384453,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.5743052272857052,0.4944874574017749,94.11562804267874,0.7593119370465659,1.8203903330842366,5.542413262967583,17.859700667737407,15.631652643805314,1,10,25.46866735257502,0.0690376157220185,1,10,15.38282771239897,16.107160160013454,0,1,10.687828557290082,-7.37902785328212,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.5748905302546418,0.4951825046773871,94.0881104055039,0.7804101584133226,1.66081865449731,5.809154783527074,15.350805083065481,15.159141391997547,1,10,24.429231803829154,0.8577548847813947,1,10,18.897061740651928,15.702673708427005,0,1,11.73986072057372,-7.153139881110723,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.5935661667260523,0.5173598229871872,93.18959905223224,0.6623919397596432,2.5534230559318116,8.884944492552146,16.569627734548785,12.375344805953494,1,10,30.753010144879518,6.316617637571792,1,10,14.765744517717696,15.431318681786115,0,1,9.357795537880886,-7.404351384561443,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,20.0,0.8940531416653603,0.8741881057276154,66.29992881163155,0.8652600809825388,1.0190752422457834,5.492708552323774,4.692333102934747,8.749002298246063,1,10,7.213478613220502,11.82280397570567,1,10,12.908603916245381,-1.2819778812806568,1,1,7.777274929508264,2.666228568446072,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.9162752945353279,0.9005769122607018,61.59185818861088,0.8633701565363651,1.0333692631035598,5.547951979133401,3.975946604622955,8.928006347829601,1,10,6.097056435536192,11.625274444184882,1,10,10.767005360917203,-0.20794435646688214,1,1,6.540845882884863,2.0927802028176683,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.7176081001090566,0.6646596188795048,85.90709261496622,0.8318376899875446,1.271858021454988,6.3678451094499735,6.835246679785172,11.664139230928207,1,10,10.043025189571715,6.749704236494484,1,10,16.524031266501723,8.475526428884862,1,1,10.305027332927384,-2.8657847963440126,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.8629433250058195,0.8372451984444107,71.44906670037703,0.8260477040316139,1.3156492852739545,6.515174362866015,5.4458184710124575,8.929732395375375,1,10,7.865496104502647,10.768842626078854,1,10,13.034862155170469,2.4165376524863262,1,1,8.590247976854407,1.7170591842156906,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.619091419338466,0.5476710604644284,91.89236418422345,0.8773971396863414,0.9272793132521935,5.461538671080328,9.661521350693818,12.813253243761007,1,10,17.040057984281667,5.5126869734778765,1,10,23.143040808523267,10.138401726790399,1,1,14.070921204535711,-3.908663540438443,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.5743052272857052,0.4944874574017749,94.11562804267874,0.7593119370465659,1.8203903330842366,5.542413262967583,17.859700667737407,15.631652643805314,1,10,25.46866735257502,0.0690376157220185,1,10,15.38282771239897,16.107160160013454,0,1,10.687828557290082,-7.37902785328212,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.5748905302546418,0.4951825046773871,94.0881104055039,0.7804101584133226,1.66081865449731,5.809154783527074,15.350805083065481,15.159141391997547,1,10,24.429231803829154,0.8577548847813947,1,10,18.897061740651928,15.702673708427005,0,1,11.73986072057372,-7.153139881110723,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.5935661667260524,0.5173598229871873,93.18959905223224,0.6623919397596432,2.5534230559318116,8.884944492552146,16.56962773454879,12.375344805953496,1,10,30.753010144879504,6.316617637571792,1,10,14.765744517717696,15.431318681786115,0,1,9.357795537880886,-7.404351384561446,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,20.0,0.8940531416653603,0.8741881057276154,66.29992881163153,0.8652600809825388,1.019075242245783,5.492708552323773,4.692333102934747,8.749002298246065,1,10,7.213478613220502,11.822803975705668,1,10,12.90860391624538,-1.281977881280664,1,1,7.777274929508263,2.666228568446069,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.9162752945353279,0.9005769122607018,61.59185818861088,0.8633701565363651,1.0333692631035598,5.547951979133401,3.975946604622955,8.928006347829601,1,10,6.097056435536192,11.625274444184882,1,10,10.767005360917203,-0.20794435646688214,1,1,6.540845882884863,2.0927802028176683,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.7176081001090566,0.6646596188795048,85.90709261496622,0.8318376899875445,1.2718580214549884,6.367845109449975,6.835246679785172,11.664139230928207,1,10,10.043025189571718,6.749704236494483,1,10,16.52403126650173,8.475526428884859,1,1,10.305027332927384,-2.865784796344011,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.8629433250058194,0.8372451984444105,71.44906670037705,0.8260477040316141,1.315649285273952,6.515174362866011,5.445818471012458,8.929732395375375,1,10,7.86549610450265,10.76884262607886,1,10,13.034862155170472,2.41653765248633,1,1,8.59024797685441,1.7170591842156888,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.619091419338466,0.5476710604644284,91.89236418422345,0.8773971396863414,0.9272793132521935,5.461538671080328,9.661521350693818,12.813253243761007,1,10,17.040057984281667,5.5126869734778765,1,10,23.143040808523267,10.138401726790399,1,1,14.070921204535711,-3.908663540438443,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.5743052272857052,0.4944874574017749,94.11562804267874,0.7593119370465659,1.8203903330842366,5.542413262967583,17.859700667737407,15.631652643805314,1,10,25.46866735257502,0.0690376157220185,1,10,15.38282771239897,16.107160160013454,0,1,10.687828557290082,-7.37902785328212,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.5748905302546418,0.4951825046773871,94.0881104055039,0.7804101584133222,1.6608186544973136,5.809154783527078,15.350805083065481,15.159141391997547,1,10,24.429231803829154,0.857754884781393,1,10,18.897061740651928,15.702673708427003,0,1,11.73986072057372,-7.153139881110723,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.5935661667260523,0.5173598229871872,93.18959905223224,0.6623919397596432,2.5534230559318116,8.884944492552146,16.56962773454879,12.375344805953496,1,10,30.753010144879518,6.316617637571792,1,10,14.765744517717696,15.431318681786115,0,1,9.357795537880886,-7.404351384561446,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
0,0.0,20.0,0.9003201870641285,0.8816302221386526,69.38008393757734,0.7722588019736931,1.874168385481988,5.633088632907679,5.2235894934106675,9.61717087746861,1,10,8.22798115920584,9.526906412623127,1,10,14.554101080862132,3.2720467053588784,1,1,8.635260174821862,0.6741600231140294,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
1,0.1,20.0,0.8120901528513778,0.7768570565110111,82.06006659720238,0.7793883482585771,1.815496654737793,7.422524878739464,8.12479877313466,10.962134865568817,1,10,11.647557323977338,6.307468058438249,1,10,18.54455341412134,9.462135721757472,1,1,11.977381677490104,-2.168071552567855,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
2,0.2,20.0,0.8985197948938258,0.8794922564364182,69.73809548731637,0.7086354844721404,2.3977487094386545,7.768308099891633,5.131350571535228,9.829239416964633,1,10,7.294784434913705,8.320786436393483,1,10,11.77484780659163,7.295294979720083,0,1,7.775332677137458,-0.7263641603995756,1,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
3,0.30000000000000004,20.0,0.831466132475909,0.7998660323151419,79.88355484584162,0.7885796014053967,1.739858359075796,8.486247080353339,4.642240552637855,12.740917564416886,0,10,7.795940680103055,5.107955186637371,0,10,12.181532007388553,12.73528425480442,0,1,7.2593494987663965,-5.346296841105034,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
4,0.4,20.0,0.7742438981823483,0.7319146290915386,85.72992479024884,0.7747317067816282,1.853817917268491,8.188091162175537,6.741944271530635,13.229607380260553,1,10,10.61957683780625,3.27103562704014,0,10,14.43717903230112,15.008875245325926,0,1,9.798638468570555,-5.54916702118183,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
5,0.5,20.0,0.7523439470603963,0.7059084371342206,87.58163837464384,0.6591353220003815,2.8051042532962756,9.126384062662785,8.64265560128073,15.661188368243703,0,10,13.659696739124934,-1.2046689898954712,0,10,18.206150041152092,19.33965232449781,0,1,11.420462019423333,-8.223388839963121,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
6,0.6000000000000001,20.0,0.8435528854842871,0.8142190515125909,78.3951808988216,0.5855772757417557,3.410441214682655,10.830227834540237,5.536357798001834,11.600783690229246,1,10,8.548807593287606,6.2308316936134815,1,10,9.514340803262657,15.324551828081113,0,1,6.763858254713938,-5.593230955861706,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
7,0.7000000000000001,20.0,0.7648331030239799,0.7207393098409761,86.546729609151,0.7150300826689394,2.345125144259567,9.802731008550666,7.497362062660329,13.443847418646413,1,10,12.130391676800137,2.8567167261428352,0,10,11.9518226057544,16.815144742683152,0,1,8.035928079804108,-6.914825838360844,0,1.0,mean,0.1,20,0.1,0.1,0.0,0.0,0.0,0.14285714285714285
